Provinsi,Kab/Kota,Tahun,Bulan,Jenis Bank,Skema,Aset,Kredit ,DPK,NPL
Bengkulu,Kab. Bengkulu Tengah,2023,Juni,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2023,Juni,Bank Umum,Konvensional,2547.963274947,2507.229819527,1299.838439679,32.822695663
Bengkulu,Kab. Kaur,2023,Juni,Bank Umum,Konvensional,648.580011068,637.790251639,172.832738884,8.540200814
Bengkulu,Kab. Kepahiang,2023,Juni,Bank Umum,Konvensional,413.514226171,396.304217877,153.302736657,14.096399174
Bengkulu,Kab. Lebong,2023,Juni,Bank Umum,Konvensional,450.315435959,432.993216249,126.117116916,3.328534246
Bengkulu,Kab. Mukomuko,2023,Juni,Bank Umum,Konvensional,1778.153167344,1732.967947343,1053.941177666,9.34504021
Bengkulu,Kab. Rejang Lebong,2023,Juni,Bank Umum,Konvensional,2685.888586762,2712.356498594,1220.408664352,105.871548623
Bengkulu,Kab. Seluma,2023,Juni,Bank Umum,Konvensional,558.292075414,544.082777511,245.834659025,5.40748487
Bengkulu,Kota Bengkulu,2023,Juni,Bank Umum,Konvensional,14431.310497644,12380.285198876,8891.763893885,264.853191712
Bengkulu,All Bengkulu,2023,Juni,Bank Umum,Konvensional,26669.854658826,24327.348326539,14379.541224801,479.516693516
Bengkulu,Kab. Bengkulu Selatan,2023,Juli,Bank Umum,Konvensional,3069.060646404,2999.054501181,1249.493792185,35.118219797
Bengkulu,Kab. Bengkulu Tengah,2023,Juli,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2023,Juli,Bank Umum,Konvensional,2558.818235392,2517.158887428,1379.040264955,33.564353151
Bengkulu,Kab. Kaur,2023,Juli,Bank Umum,Konvensional,641.334956486,635.586484274,220.325449057,12.069682912
Bengkulu,Kab. Kepahiang,2023,Juli,Bank Umum,Konvensional,417.718722929,394.636536524,196.796440953,14.129681913
Bengkulu,Kab. Lebong,2023,Juli,Bank Umum,Konvensional,443.842639215,431.756185056,190.255445413,2.941103236
Bengkulu,Kab. Mukomuko,2023,Juli,Bank Umum,Konvensional,1789.040853853,1738.332739928,1083.408641952,10.895851885
Bengkulu,Kab. Rejang Lebong,2023,Juli,Bank Umum,Konvensional,2682.078028351,2704.698418952,1352.338245921,116.11671253
Bengkulu,Kab. Seluma,2023,Juli,Bank Umum,Konvensional,557.714812583,542.767681447,338.618491696,6.578639976
Bengkulu,Kota Bengkulu,2023,Juli,Bank Umum,Konvensional,15212.595010227,12487.535124549,9228.781808199,289.648701727
Bengkulu,All Bengkulu,2023,Juli,Bank Umum,Konvensional,27372.20390544,24451.526559339,15239.058580331,521.062947127
Bengkulu,Kab. Bengkulu Selatan,2023,Agustus,Bank Umum,Konvensional,3041.187087978,3027.873569844,1288.365319935,37.922214675
Bengkulu,Kab. Bengkulu Tengah,2023,Agustus,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2023,Agustus,Bank Umum,Konvensional,2568.40346973,2519.373666254,1431.478786194,33.096863296
Bengkulu,Kab. Kaur,2023,Agustus,Bank Umum,Konvensional,643.071468689,636.739701827,247.41748721,13.190372251
Bengkulu,Kab. Kepahiang,2023,Agustus,Bank Umum,Konvensional,418.935448934,395.208254536,235.899537345,14.319195852
Bengkulu,Kab. Lebong,2023,Agustus,Bank Umum,Konvensional,453.063346655,430.706377317,164.891103596,2.818842336
Bengkulu,Kab. Mukomuko,2023,Agustus,Bank Umum,Konvensional,1816.197692166,1756.44469361,1085.075587828,11.223638837
Bengkulu,Kab. Rejang Lebong,2023,Agustus,Bank Umum,Konvensional,2678.761574286,2708.523382072,1347.205742871,130.707703117
Bengkulu,Kab. Seluma,2023,Agustus,Bank Umum,Konvensional,559.539666273,543.606684145,296.095290465,6.863964541
Bengkulu,Kota Bengkulu,2023,Agustus,Bank Umum,Konvensional,15061.968393535,12493.384421651,9106.423308514,289.078990401
Bengkulu,All Bengkulu,2023,Agustus,Bank Umum,Konvensional,27241.128148246,24511.860751256,15202.852163958,539.221785306
Bengkulu,Kab. Bengkulu Selatan,2023,September,Bank Umum,Konvensional,3065.830384062,3053.227430266,1245.944985081,33.311046091
Bengkulu,Kab. Bengkulu Tengah,2023,September,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2023,September,Bank Umum,Konvensional,2579.953650169,2537.41590379,1369.6676048,32.142005598
Bengkulu,Kab. Kaur,2023,September,Bank Umum,Konvensional,636.618881073,634.32604382,243.980435329,13.533150362
Bengkulu,Kab. Kepahiang,2023,September,Bank Umum,Konvensional,420.597838767,395.985941419,206.941674655,14.079675716
Bengkulu,Kab. Lebong,2023,September,Bank Umum,Konvensional,450.052894439,430.883391291,158.870636979,2.818933961
Bengkulu,Kab. Mukomuko,2023,September,Bank Umum,Konvensional,1831.485902483,1774.465848911,1062.24570043,10.437366648
Bengkulu,Kab. Rejang Lebong,2023,September,Bank Umum,Konvensional,2666.485886802,2677.732841657,1333.266354115,99.878959148
Bengkulu,Kab. Seluma,2023,September,Bank Umum,Konvensional,558.143708848,542.914429876,272.153373431,6.257762022
Bengkulu,Kota Bengkulu,2023,September,Bank Umum,Konvensional,14865.976752847,12623.371049093,9037.703743981,277.579070356
Bengkulu,All Bengkulu,2023,September,Bank Umum,Konvensional,27075.14589949,24670.322880123,14930.774508801,490.037969902
Bengkulu,Kab. Bengkulu Selatan,2023,Oktober,Bank Umum,Konvensional,3091.083815715,3070.905887675,1305.901768713,33.255548669
Bengkulu,Kab. Bengkulu Tengah,2023,Oktober,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2023,Oktober,Bank Umum,Konvensional,2586.153782545,2539.118716824,1458.024661963,33.447605852
Bengkulu,Kab. Kaur,2023,Oktober,Bank Umum,Konvensional,640.696867475,633.820368001,264.834841319,14.240101871
Bengkulu,Kab. Kepahiang,2023,Oktober,Bank Umum,Konvensional,419.637017652,396.24431019,229.818772475,14.300664953
Bengkulu,Kab. Lebong,2023,Oktober,Bank Umum,Konvensional,449.177301634,429.803662872,165.934837549,3.048992514
Bengkulu,Kab. Mukomuko,2023,Oktober,Bank Umum,Konvensional,1862.311458592,1788.506334108,1095.765990224,9.772711262
Bengkulu,Kab. Rejang Lebong,2023,Oktober,Bank Umum,Konvensional,2659.976652022,2673.545789635,1364.590657853,107.143452231
Bengkulu,Kab. Seluma,2023,Oktober,Bank Umum,Konvensional,556.144554025,541.191170659,311.874520382,5.72710846
Bengkulu,Kota Bengkulu,2023,Oktober,Bank Umum,Konvensional,15691.654714753,12726.201709618,9228.429811968,281.940664473
Bengkulu,All Bengkulu,2023,Oktober,Bank Umum,Konvensional,27956.836164413,24799.337949582,15425.175862446,502.876850285
Bengkulu,Kab. Bengkulu Selatan,2023,November,Bank Umum,Konvensional,3123.142894305,3108.749813987,1242.804062868,35.388595058
Bengkulu,Kab. Bengkulu Tengah,2023,November,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2023,November,Bank Umum,Konvensional,2606.6021754,2558.715582932,1405.256814784,31.987383974
Bengkulu,Kab. Kaur,2023,November,Bank Umum,Konvensional,639.588790519,632.488895447,261.371555984,14.639331704
Bengkulu,Kab. Kepahiang,2023,November,Bank Umum,Konvensional,422.052040171,397.763670636,209.593874008,14.226855244
Bengkulu,Kab. Lebong,2023,November,Bank Umum,Konvensional,447.243614522,430.265493447,155.378539164,2.848965352
Bengkulu,Kab. Mukomuko,2023,November,Bank Umum,Konvensional,1880.456981979,1816.674371313,1093.192859605,10.06179113
Bengkulu,Kab. Rejang Lebong,2023,November,Bank Umum,Konvensional,2673.073402179,2688.998167748,1371.129326543,110.005876483
Bengkulu,Kab. Seluma,2023,November,Bank Umum,Konvensional,553.227448927,538.784042305,276.477711073,5.947936995
Bengkulu,Kota Bengkulu,2023,November,Bank Umum,Konvensional,15497.523492711,12958.621438889,9325.298601172,298.063468031
Bengkulu,All Bengkulu,2023,November,Bank Umum,Konvensional,27842.910840713,25131.061476704,15340.503345201,523.170203971
Bengkulu,Kab. Bengkulu Selatan,2023,Desember,Bank Umum,Konvensional,3206.110099483,3158.767839461,1266.873351744,34.732031033
Bengkulu,Kab. Bengkulu Tengah,2023,Desember,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2023,Desember,Bank Umum,Konvensional,2648.795401229,2582.198894828,1321.982322155,29.32145539
Bengkulu,Kab. Kaur,2023,Desember,Bank Umum,Konvensional,645.578294868,628.348616308,206.703925797,13.58366099
Bengkulu,Kab. Kepahiang,2023,Desember,Bank Umum,Konvensional,415.607258547,397.182035447,164.780457424,14.061827724
Bengkulu,Kab. Lebong,2023,Desember,Bank Umum,Konvensional,449.695634333,435.267198049,142.032791316,2.97878584
Bengkulu,Kab. Mukomuko,2023,Desember,Bank Umum,Konvensional,1916.871464164,1843.768246298,1029.914325928,10.471959503
Bengkulu,Kab. Rejang Lebong,2023,Desember,Bank Umum,Konvensional,2725.034352708,2706.953732577,1345.784567255,99.994800316
Bengkulu,Kab. Seluma,2023,Desember,Bank Umum,Konvensional,550.077378254,537.165523606,229.800767211,5.470872963
Bengkulu,Kota Bengkulu,2023,Desember,Bank Umum,Konvensional,15651.953636627,13029.537438215,9402.355508804,272.613498361
Bengkulu,All Bengkulu,2023,Desember,Bank Umum,Konvensional,28209.723520213,25319.189524789,15110.228017634,483.22889212
Bengkulu,Kab. Bengkulu Selatan,2024,Januari,Bank Umum,Konvensional,3190.631002692,3169.675062217,1223.603818574,46.00515575
Bengkulu,Kab. Bengkulu Tengah,2024,Januari,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,Januari,Bank Umum,Konvensional,2651.323954804,2590.35889543,1323.59230752,34.567817401
Bengkulu,Kab. Kaur,2024,Januari,Bank Umum,Konvensional,631.621211094,625.651010846,204.873616849,13.651950719
Bengkulu,Kab. Kepahiang,2024,Januari,Bank Umum,Konvensional,420.370520741,396.284979652,188.935996562,14.013927561
Bengkulu,Kab. Lebong,2024,Januari,Bank Umum,Konvensional,447.436393911,434.008537396,144.220603479,2.529863801
Bengkulu,Kab. Mukomuko,2024,Januari,Bank Umum,Konvensional,1910.635150921,1852.327706672,1015.410944077,12.798493623
Bengkulu,Kab. Rejang Lebong,2024,Januari,Bank Umum,Konvensional,2684.606260246,2695.055640259,1359.092714426,113.662997087
Bengkulu,Kab. Seluma,2024,Januari,Bank Umum,Konvensional,549.920871272,535.352669766,244.411957411,5.568508188
Bengkulu,Kota Bengkulu,2024,Januari,Bank Umum,Konvensional,17700.662642046,15384.187918504,9629.284313503,412.227078948
Bengkulu,All Bengkulu,2024,Januari,Bank Umum,Konvensional,30187.208007727,27682.902420742,15333.426272401,655.025793078
Bengkulu,Kab. Bengkulu Selatan,2024,Februari,Bank Umum,Konvensional,3188.7155695549995,3188.871143436,1222.313874549,49.406701114
Bengkulu,Kab. Bengkulu Tengah,2024,Februari,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,Februari,Bank Umum,Konvensional,2666.732029597,2602.353734692,1337.073259549,38.784518377
Bengkulu,Kab. Kaur,2024,Februari,Bank Umum,Konvensional,634.468293675,626.79360392,234.116941295,13.95511709
Bengkulu,Kab. Kepahiang,2024,Februari,Bank Umum,Konvensional,420.424595012,396.436616655,179.621364871,14.106789211
Bengkulu,Kab. Lebong,2024,Februari,Bank Umum,Konvensional,453.865131789,435.823884453,174.591079061,2.851288548
Bengkulu,Kab. Mukomuko,2024,Februari,Bank Umum,Konvensional,1916.975695946,1858.722420617,1029.508544351,13.72582688
Bengkulu,Kab. Rejang Lebong,2024,Februari,Bank Umum,Konvensional,2682.012732327,2676.995003391,1340.198752625,114.006357885
Bengkulu,Kab. Seluma,2024,Februari,Bank Umum,Konvensional,547.035394234,535.076930376,270.48126867,5.840927748
Bengkulu,Kota Bengkulu,2024,Februari,Bank Umum,Konvensional,15655.343357079,13086.758117313,9281.995720326,288.472740686
Bengkulu,All Bengkulu,2024,Februari,Bank Umum,Konvensional,28165.572799214,25407.831454853,15069.900805297,541.150267539
Bengkulu,Kab. Bengkulu Selatan,2024,Maret,Bank Umum,Konvensional,3237.443012903,3231.932213194,1274.797700342,47.977765058
Bengkulu,Kab. Bengkulu Tengah,2024,Maret,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,Maret,Bank Umum,Konvensional,2671.255612408,2633.61455037,1406.404876094,35.417978086
Bengkulu,Kab. Kaur,2024,Maret,Bank Umum,Konvensional,641.337572862,634.760225105,242.135394941,14.812580706
Bengkulu,Kab. Kepahiang,2024,Maret,Bank Umum,Konvensional,428.841770366,405.306539762,187.062481869,13.886785749
Bengkulu,Kab. Lebong,2024,Maret,Bank Umum,Konvensional,460.949650478,442.030894258,174.394641777,3.119868064
Bengkulu,Kab. Mukomuko,2024,Maret,Bank Umum,Konvensional,1932.708535594,1884.59865565,1064.375209435,12.975949302
Bengkulu,Kab. Rejang Lebong,2024,Maret,Bank Umum,Konvensional,2667.06569789,2668.720735699,1335.280305585,94.560644929
Bengkulu,Kab. Seluma,2024,Maret,Bank Umum,Konvensional,555.338687173,541.117854053,294.581043227,5.751160329
Bengkulu,Kota Bengkulu,2024,Maret,Bank Umum,Konvensional,15872.82107612,13153.635014157,9275.867483284,266.300926936
Bengkulu,All Bengkulu,2024,Maret,Bank Umum,Konvensional,28467.761615794,25595.716682248,15254.899136554,494.803659159
Bengkulu,Kab. Bengkulu Selatan,2024,April,Bank Umum,Konvensional,3245.062489019,3243.180188799,1329.095211748,50.724543518
Bengkulu,Kab. Bengkulu Tengah,2024,April,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,April,Bank Umum,Konvensional,2685.999543963,2639.757896025,1357.756471368,40.492915859
Bengkulu,Kab. Kaur,2024,April,Bank Umum,Konvensional,640.669151487,636.844901995,230.301609571,15.927658834
Bengkulu,Kab. Kepahiang,2024,April,Bank Umum,Konvensional,433.744945469,411.178443001,200.562783686,14.191788607
Bengkulu,Kab. Lebong,2024,April,Bank Umum,Konvensional,461.155467268,443.32235643,185.042875537,2.98158222
Bengkulu,Kab. Mukomuko,2024,April,Bank Umum,Konvensional,1924.631485721,1887.094768572,1027.47881968,15.912841142
Bengkulu,Kab. Rejang Lebong,2024,April,Bank Umum,Konvensional,2678.196352988,2662.727285503,1365.231101002,90.136246119
Bengkulu,Kab. Seluma,2024,April,Bank Umum,Konvensional,558.325802852,545.467294963,295.469960465,5.647086929
Bengkulu,Kota Bengkulu,2024,April,Bank Umum,Konvensional,15683.208232436,13143.844241187,9366.447451035,300.925086109
Bengkulu,All Bengkulu,2024,April,Bank Umum,Konvensional,28310.993471203,25613.417376475,15357.386284092,536.939749337
Bengkulu,Kab. Bengkulu Selatan,2024,Mei,Bank Umum,Konvensional,3270.70338228,3267.734954125,1349.672466547,49.969118215
Bengkulu,Kab. Bengkulu Tengah,2024,Mei,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,Mei,Bank Umum,Konvensional,2706.32110234,2660.576854771,1393.278933461,40.100651144
Bengkulu,Kab. Kaur,2024,Mei,Bank Umum,Konvensional,649.455487351,639.847296597,253.258224093,16.062135536
Bengkulu,Kab. Kepahiang,2024,Mei,Bank Umum,Konvensional,441.48781274,415.875805789,203.50625677,13.946984113
Bengkulu,Kab. Lebong,2024,Mei,Bank Umum,Konvensional,461.650440329,446.628661863,171.568071606,3.603011735
Bengkulu,Kab. Mukomuko,2024,Mei,Bank Umum,Konvensional,1945.73851596,1899.273862287,1017.826453271,15.025526244
Bengkulu,Kab. Rejang Lebong,2024,Mei,Bank Umum,Konvensional,2684.223258192,2666.155034773,1373.124246864,84.122173733
Bengkulu,Kab. Seluma,2024,Mei,Bank Umum,Konvensional,568.380922858,555.564447485,301.41380785,5.477965469
Bengkulu,Kota Bengkulu,2024,Mei,Bank Umum,Konvensional,15593.730836649,13229.689961122,9526.752074491,285.169284142
Bengkulu,All Bengkulu,2024,Mei,Bank Umum,Konvensional,28321.691758699,25781.346878812,15590.400534953,513.476850331
Bengkulu,Kab. Bengkulu Selatan,2024,Juni,Bank Umum,Konvensional,3295.142606116,3287.866064232,1383.181455618,49.969118215
Bengkulu,Kab. Bengkulu Tengah,2024,Juni,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,Juni,Bank Umum,Konvensional,2720.015850943,2672.812041561,1433.25425915,40.100651144
Bengkulu,Kab. Kaur,2024,Juni,Bank Umum,Konvensional,653.622691991,643.073546076,220.597277376,16.062135536
Bengkulu,Kab. Kepahiang,2024,Juni,Bank Umum,Konvensional,445.128586964,420.164445611,191.92751901,13.946984113
Bengkulu,Kab. Lebong,2024,Juni,Bank Umum,Konvensional,463.333552063,448.296583295,180.238549603,3.603011735
Bengkulu,Kab. Mukomuko,2024,Juni,Bank Umum,Konvensional,1959.265122023,1907.938120485,1030.765445089,15.025526244
Bengkulu,Kab. Rejang Lebong,2024,Juni,Bank Umum,Konvensional,2678.84666106,2654.806805966,1397.801260453,84.122173733
Bengkulu,Kab. Seluma,2024,Juni,Bank Umum,Konvensional,575.987693106,563.522119503,304.598067284,5.477965469
Bengkulu,Kota Bengkulu,2024,Juni,Bank Umum,Konvensional,15686.028985258,13301.688817042,9601.185072057,285.169284142
Bengkulu,All Bengkulu,2024,Juni,Bank Umum,Konvensional,28477.371749524,25900.168543771,15743.54890564,513.476850331
Bengkulu,Kab. Bengkulu Selatan,2024,Juli,Bank Umum,Konvensional,3312.551115815,3292.815076341,1476.07921459,50.178867005
Bengkulu,Kab. Bengkulu Tengah,2024,Juli,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,Juli,Bank Umum,Konvensional,2741.324323563,2683.96281563,1412.515466396,40.83254066
Bengkulu,Kab. Kaur,2024,Juli,Bank Umum,Konvensional,663.834147981,652.40697137,236.612718946,15.847298122
Bengkulu,Kab. Kepahiang,2024,Juli,Bank Umum,Konvensional,457.262642894,430.446531029,200.214189837,13.952965195
Bengkulu,Kab. Lebong,2024,Juli,Bank Umum,Konvensional,467.22941223,451.14673642,171.71029987,3.149812429
Bengkulu,Kab. Mukomuko,2024,Juli,Bank Umum,Konvensional,1996.202323552,1934.007786955,1035.378327892,16.609066714
Bengkulu,Kab. Rejang Lebong,2024,Juli,Bank Umum,Konvensional,2662.376706946,2638.960238675,1516.349585178,77.550428332
Bengkulu,Kab. Seluma,2024,Juli,Bank Umum,Konvensional,589.131623923,576.256985271,328.733246704,5.846584302
Bengkulu,Kota Bengkulu,2024,Juli,Bank Umum,Konvensional,16025.187141222,13417.764467399,9945.591506237,240.899382935
Bengkulu,All Bengkulu,2024,Juli,Bank Umum,Konvensional,28915.099438126,26077.76760909,16323.18455565,464.866945694
Bengkulu,Kab. Bengkulu Selatan,2024,Agustus,Bank Umum,Konvensional,3319.726346357,3305.635435378,1499.996248935,47.670660794
Bengkulu,Kab. Bengkulu Tengah,2024,Agustus,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,Agustus,Bank Umum,Konvensional,2743.921156666,2695.077026747,1433.034716599,40.207759126
Bengkulu,Kab. Kaur,2024,Agustus,Bank Umum,Konvensional,660.823023975,655.758646609,278.552617228,14.416275743
Bengkulu,Kab. Kepahiang,2024,Agustus,Bank Umum,Konvensional,462.600115191,438.033616079,245.548163413,13.420340636
Bengkulu,Kab. Lebong,2024,Agustus,Bank Umum,Konvensional,479.29219359,461.508416819,184.450999154,3.123182893
Bengkulu,Kab. Mukomuko,2024,Agustus,Bank Umum,Konvensional,2007.058918651,1956.975437475,1030.446572641,17.909358815
Bengkulu,Kab. Rejang Lebong,2024,Agustus,Bank Umum,Konvensional,2662.447075481,2631.850787244,1558.360416748,77.724995487
Bengkulu,Kab. Seluma,2024,Agustus,Bank Umum,Konvensional,601.099445343,586.43610971,329.050121984,5.106361765
Bengkulu,Kota Bengkulu,2024,Agustus,Bank Umum,Konvensional,16038.166104934,13448.522826117,9956.563780475,228.028372464
Bengkulu,All Bengkulu,2024,Agustus,Bank Umum,Konvensional,28975.134380188,26179.798302178,16516.003637177,447.607307723
Bengkulu,Kab. Bengkulu Selatan,2024,September,Bank Umum,Konvensional,3355.535098326,3341.044000929,1536.722205807,43.567293537
Bengkulu,Kab. Bengkulu Tengah,2024,September,Bank Umum,Konvensional,0,0,0,0
Bengkulu,Kab. Bengkulu Utara,2024,September,Bank Umum,Konvensional,2806.392425812,2751.557249279,1409.888020041,40.427488124
Bengkulu,Kab. Kaur,2024,September,Bank Umum,Konvensional,686.637234187,678.532676947,273.517746765,14.763096861
Bengkulu,Kab. Kepahiang,2024,September,Bank Umum,Konvensional,486.440900712,463.134922544,236.622941625,13.135646878
Bengkulu,Kab. Lebong,2024,September,Bank Umum,Konvensional,501.641211022,482.982983649,193.156372371,3.293647306
Bengkulu,Kab. Mukomuko,2024,September,Bank Umum,Konvensional,2045.477342636,1995.496866663,1046.826772595,17.046271169
Bengkulu,Kab. Rejang Lebong,2024,September,Bank Umum,Konvensional,2661.560796759,2625.320700244,1620.179884745,70.753548275
